"Plot Title: 9866542"
"#","Date","Time, GMT-07:00","Temp, °C (LGR S/N: 9866542)","Coupler Detached (LGR S/N: 9866542)","Coupler Attached (LGR S/N: 9866542)","Host Connected (LGR S/N: 9866542)","Stopped (LGR S/N: 9866542)","End Of File (LGR S/N: 9866542)"
7111,09/01/2012,13:30:00,27.186,,,,,
7112,09/01/2012,13:45:00,27.112,,,,,
7113,09/01/2012,14:00:00,27.456,,,,,
7114,09/01/2012,14:15:00,28.295,,,,,
7115,09/01/2012,14:30:00,28.543,,,,,
7116,09/01/2012,14:45:00,28.766,,,,,
7117,09/01/2012,15:00:00,28.990,,,,,
7118,09/01/2012,15:15:00,29.365,,,,,
7119,09/01/2012,15:30:00,31.612,,,,,
7120,09/01/2012,15:45:00,32.124,,,,,
7121,09/01/2012,16:00:00,31.970,,,,,
7122,09/01/2012,16:15:00,34.969,,,,,
7123,09/01/2012,16:30:00,37.563,,,,,
7124,09/01/2012,16:45:00,37.590,,,,,
7125,09/01/2012,17:00:00,33.209,,,,,
7126,09/01/2012,17:15:00,30.318,,,,,
7127,09/01/2012,17:30:00,28.568,,,,,
7128,09/01/2012,17:45:00,27.407,,,,,
7129,09/01/2012,18:00:00,26.646,,,,,
7130,09/01/2012,18:15:00,26.134,,,,,
7131,09/01/2012,18:30:00,25.720,,,,,
7132,09/01/2012,18:45:00,24.968,,,,,
7133,09/01/2012,19:00:00,24.171,,,,,
7134,09/01/2012,19:15:00,23.497,,,,,
7135,09/01/2012,19:30:00,22.944,,,,,
7136,09/01/2012,19:45:00,22.489,,,,,
7137,09/01/2012,20:00:00,22.034,,,,,
7138,09/01/2012,20:15:00,21.628,,,,,
7139,09/01/2012,20:30:00,21.246,,,,,
7140,09/01/2012,20:45:00,20.913,,,,,
7141,09/01/2012,21:00:00,20.579,,,,,
7142,09/01/2012,21:15:00,20.293,,,,,
7143,09/01/2012,21:30:00,20.055,,,,,
7144,09/01/2012,21:45:00,19.817,,,,,
7145,09/01/2012,22:00:00,19.603,,,,,
7146,09/01/2012,22:15:00,19.413,,,,,
7147,09/01/2012,22:30:00,19.246,,,,,
7148,09/01/2012,22:45:00,19.080,,,,,
7149,09/01/2012,23:00:00,18.866,,,,,
7150,09/01/2012,23:15:00,18.628,,,,,
7151,09/01/2012,23:30:00,18.414,,,,,
7152,09/01/2012,23:45:00,18.247,,,,,
7153,09/02/2012,00:00:00,18.200,,,,,
7154,09/02/2012,00:15:00,18.129,,,,,
7155,09/02/2012,00:30:00,18.057,,,,,
7156,09/02/2012,00:45:00,17.938,,,,,
7157,09/02/2012,01:00:00,17.772,,,,,
7158,09/02/2012,01:15:00,17.653,,,,,
7159,09/02/2012,01:30:00,17.510,,,,,
7160,09/02/2012,01:45:00,17.463,,,,,
7161,09/02/2012,02:00:00,17.391,,,,,
7162,09/02/2012,02:15:00,17.296,,,,,
7163,09/02/2012,02:30:00,17.201,,,,,
7164,09/02/2012,02:45:00,17.130,,,,,
7165,09/02/2012,03:00:00,16.987,,,,,
7166,09/02/2012,03:15:00,16.820,,,,,
7167,09/02/2012,03:30:00,16.677,,,,,
7168,09/02/2012,03:45:00,16.534,,,,,
7169,09/02/2012,04:00:00,16.415,,,,,
7170,09/02/2012,04:15:00,16.320,,,,,
7171,09/02/2012,04:30:00,16.249,,,,,
7172,09/02/2012,04:45:00,16.106,,,,,
7173,09/02/2012,05:00:00,15.915,,,,,
7174,09/02/2012,05:15:00,15.772,,,,,
7175,09/02/2012,05:30:00,15.629,,,,,
7176,09/02/2012,05:45:00,15.509,,,,,
7177,09/02/2012,06:00:00,15.366,,,,,
7178,09/02/2012,06:15:00,15.247,,,,,
7179,09/02/2012,06:30:00,15.175,,,,,
7180,09/02/2012,06:45:00,15.103,,,,,
7181,09/02/2012,07:00:00,15.079,,,,,
7182,09/02/2012,07:15:00,15.079,,,,,
7183,09/02/2012,07:30:00,15.079,,,,,
7184,09/02/2012,07:45:00,15.175,,,,,
7185,09/02/2012,08:00:00,15.318,,,,,
7186,09/02/2012,08:15:00,15.485,,,,,
7187,09/02/2012,08:30:00,15.676,,,,,
7188,09/02/2012,08:45:00,15.867,,,,,
7189,09/02/2012,09:00:00,16.106,,,,,
7190,09/02/2012,09:15:00,16.487,,,,,
7191,09/02/2012,09:30:00,17.082,,,,,
7192,09/02/2012,09:45:00,17.724,,,,,
7193,09/02/2012,10:00:00,18.461,,,,,
7194,09/02/2012,10:15:00,19.341,,,,,
7195,09/02/2012,10:30:00,20.150,,,,,
7196,09/02/2012,10:45:00,21.008,,,,,
7197,09/02/2012,11:00:00,22.369,,,,,
7198,09/02/2012,11:15:00,23.641,,,,,
7199,09/02/2012,11:30:00,24.605,,,,,
7200,09/02/2012,11:45:00,25.355,,,,,
7201,09/02/2012,12:00:00,25.671,,,,,
7202,09/02/2012,12:15:00,26.036,,,,,
7203,09/02/2012,12:30:00,26.549,,,,,
7204,09/02/2012,12:45:00,26.867,,,,,
7205,09/02/2012,13:00:00,27.210,,,,,
7206,09/02/2012,13:15:00,27.505,,,,,
7207,09/02/2012,13:30:00,28.394,,,,,
7208,09/02/2012,13:45:00,28.444,,,,,
7209,09/02/2012,14:00:00,28.965,,,,,
7210,09/02/2012,14:15:00,30.016,,,,,
7211,09/02/2012,14:30:00,30.394,,,,,
7212,09/02/2012,14:45:00,30.369,,,,,
7213,09/02/2012,15:00:00,30.697,,,,,
7214,09/02/2012,15:15:00,31.281,,,,,
7215,09/02/2012,15:30:00,34.124,,,,,
7216,09/02/2012,15:45:00,34.413,,,,,
7217,09/02/2012,16:00:00,34.677,,,,,
7218,09/02/2012,16:15:00,37.370,,,,,
7219,09/02/2012,16:30:00,40.775,,,,,
7220,09/02/2012,16:45:00,39.177,,,,,
7221,09/02/2012,17:00:00,34.916,,,,,
7222,09/02/2012,17:15:00,32.098,,,,,
7223,09/02/2012,17:30:00,30.369,,,,,
7224,09/02/2012,17:45:00,29.265,,,,,
7225,09/02/2012,18:00:00,28.493,,,,,
7226,09/02/2012,18:15:00,27.653,,,,,
7227,09/02/2012,18:30:00,26.818,,,,,
7228,09/02/2012,18:45:00,26.061,,,,,
7229,09/02/2012,19:00:00,25.453,,,,,
7230,09/02/2012,19:15:00,24.919,,,,,
7231,09/02/2012,19:30:00,24.460,,,,,
7232,09/02/2012,19:45:00,23.954,,,,,
7233,09/02/2012,20:00:00,23.497,,,,,
7234,09/02/2012,20:15:00,23.112,,,,,
7235,09/02/2012,20:30:00,22.705,,,,,
7236,09/02/2012,20:45:00,22.345,,,,,
7237,09/02/2012,21:00:00,22.034,,,,,
7238,09/02/2012,21:15:00,21.748,,,,,
7239,09/02/2012,21:30:00,21.461,,,,,
7240,09/02/2012,21:45:00,21.223,,,,,
7241,09/02/2012,22:00:00,21.008,,,,,
7242,09/02/2012,22:15:00,20.770,,,,,
7243,09/02/2012,22:30:00,20.555,,,,,
7244,09/02/2012,22:45:00,20.341,,,,,
7245,09/02/2012,23:00:00,20.126,,,,,
7246,09/02/2012,23:15:00,19.960,,,,,
7247,09/02/2012,23:30:00,19.793,,,,,
7248,09/02/2012,23:45:00,19.603,,,,,
7249,09/03/2012,00:00:00,19.484,,,,,
7250,09/03/2012,00:15:00,19.318,,,,,
7251,09/03/2012,00:30:00,19.103,,,,,
7252,09/03/2012,00:45:00,18.889,,,,,
7253,09/03/2012,01:00:00,18.747,,,,,
7254,09/03/2012,01:15:00,18.699,,,,,
7255,09/03/2012,01:30:00,18.628,,,,,
7256,09/03/2012,01:45:00,18.533,,,,,
7257,09/03/2012,02:00:00,18.390,,,,,
7258,09/03/2012,02:15:00,18.247,,,,,
7259,09/03/2012,02:30:00,18.057,,,,,
7260,09/03/2012,02:45:00,17.938,,,,,
7261,09/03/2012,03:00:00,17.819,,,,,
7262,09/03/2012,03:15:00,17.724,,,,,
7263,09/03/2012,03:30:00,17.605,,,,,
7264,09/03/2012,03:45:00,17.463,,,,,
7265,09/03/2012,04:00:00,17.344,,,,,
7266,09/03/2012,04:15:00,17.201,,,,,
7267,09/03/2012,04:30:00,17.082,,,,,
7268,09/03/2012,04:45:00,16.963,,,,,
7269,09/03/2012,05:00:00,16.868,,,,,
7270,09/03/2012,05:15:00,16.773,,,,,
7271,09/03/2012,05:30:00,16.654,,,,,
7272,09/03/2012,05:45:00,16.582,,,,,
7273,09/03/2012,06:00:00,16.511,,,,,
7274,09/03/2012,06:15:00,16.392,,,,,
7275,09/03/2012,06:30:00,16.272,,,,,
7276,09/03/2012,06:45:00,16.201,,,,,
7277,09/03/2012,07:00:00,16.201,,,,,
7278,09/03/2012,07:15:00,16.225,,,,,
7279,09/03/2012,07:30:00,16.249,,,,,
7280,09/03/2012,07:45:00,16.368,,,,,
7281,09/03/2012,08:00:00,16.487,,,,,
7282,09/03/2012,08:15:00,16.630,,,,,
7283,09/03/2012,08:30:00,16.796,,,,,
7284,09/03/2012,08:45:00,17.034,,,,,
7285,09/03/2012,09:00:00,17.272,,,,,
7286,09/03/2012,09:15:00,17.605,,,,,
7287,09/03/2012,09:30:00,18.129,,,,,
7288,09/03/2012,09:45:00,18.699,,,,,
7289,09/03/2012,10:00:00,19.389,,,,,
7290,09/03/2012,10:15:00,20.198,,,,,
7291,09/03/2012,10:30:00,20.984,,,,,
7292,09/03/2012,10:45:00,21.819,,,,,
7293,09/03/2012,11:00:00,22.753,,,,,
7294,09/03/2012,11:15:00,23.809,,,,,
7295,09/03/2012,11:30:00,24.847,,,,,
7296,09/03/2012,11:45:00,25.744,,,,,
7297,09/03/2012,12:00:00,26.573,,,,,
7298,09/03/2012,12:15:00,27.358,,,,,
7299,09/03/2012,12:30:00,27.628,,,,,
7300,09/03/2012,12:45:00,28.072,,,,,
7301,09/03/2012,13:00:00,28.493,,,,,
7302,09/03/2012,13:15:00,28.891,,,,,
7303,09/03/2012,13:30:00,29.815,,,,,
7304,09/03/2012,13:45:00,29.916,,,,,
7305,09/03/2012,14:00:00,30.469,,,,,
7306,09/03/2012,14:15:00,31.842,,,,,
7307,09/03/2012,14:30:00,32.150,,,,,
7308,09/03/2012,14:45:00,31.791,,,,,
7309,09/03/2012,15:00:00,32.021,,,,,
7310,09/03/2012,15:15:00,32.794,,,,,
7311,09/03/2012,15:30:00,35.235,,,,,
7312,09/03/2012,15:45:00,35.368,,,,,
7313,09/03/2012,16:00:00,35.770,,,,,
7314,09/03/2012,16:15:00,38.812,,,,,
7315,09/03/2012,16:30:00,42.090,,,,,
7316,09/03/2012,16:45:00,39.630,,,,,
7317,09/03/2012,17:00:00,35.529,,,,,
7318,09/03/2012,17:15:00,32.898,,,,,
7319,09/03/2012,17:30:00,31.204,,,,,
7320,09/03/2012,17:45:00,30.066,,,,,
7321,09/03/2012,18:00:00,29.389,,,,,
7322,09/03/2012,18:15:00,28.965,,,,,
7323,09/03/2012,18:30:00,28.320,,,,,
7324,09/03/2012,18:45:00,27.358,,,,,
7325,09/03/2012,19:00:00,26.475,,,,,
7326,09/03/2012,19:15:00,25.647,,,,,
7327,09/03/2012,19:30:00,24.968,,,,,
7328,09/03/2012,19:45:00,24.388,,,,,
7329,09/03/2012,20:00:00,23.881,,,,,
7330,09/03/2012,20:15:00,23.400,,,,,
7331,09/03/2012,20:30:00,22.992,,,,,
7332,09/03/2012,20:45:00,22.657,,,,,
7333,09/03/2012,21:00:00,22.369,,,,,
7334,09/03/2012,21:15:00,22.178,,,,,
7335,09/03/2012,21:30:00,21.939,,,,,
7336,09/03/2012,21:45:00,21.676,,,,,
7337,09/03/2012,22:00:00,21.366,,,,,
7338,09/03/2012,22:15:00,21.056,,,,,
7339,09/03/2012,22:30:00,20.770,,,,,
7340,09/03/2012,22:45:00,20.436,,,,,
7341,09/03/2012,23:00:00,20.198,,,,,
7342,09/03/2012,23:15:00,19.960,,,,,
7343,09/03/2012,23:30:00,19.793,,,,,
7344,09/03/2012,23:45:00,19.651,,,,,
7345,09/04/2012,00:00:00,19.508,,,,,
7346,09/04/2012,00:15:00,19.365,,,,,
7347,09/04/2012,00:30:00,19.222,,,,,
7348,09/04/2012,00:45:00,19.127,,,,,
7349,09/04/2012,01:00:00,19.008,,,,,
7350,09/04/2012,01:15:00,18.913,,,,,
7351,09/04/2012,01:30:00,18.794,,,,,
7352,09/04/2012,01:45:00,18.699,,,,,
7353,09/04/2012,02:00:00,18.604,,,,,
7354,09/04/2012,02:15:00,18.485,,,,,
7355,09/04/2012,02:30:00,18.390,,,,,
7356,09/04/2012,02:45:00,18.247,,,,,
7357,09/04/2012,03:00:00,18.129,,,,,
7358,09/04/2012,03:15:00,18.033,,,,,
7359,09/04/2012,03:30:00,17.986,,,,,
7360,09/04/2012,03:45:00,17.891,,,,,
7361,09/04/2012,04:00:00,17.819,,,,,
7362,09/04/2012,04:15:00,17.724,,,,,
7363,09/04/2012,04:30:00,17.582,,,,,
7364,09/04/2012,04:45:00,17.368,,,,,
7365,09/04/2012,05:00:00,17.177,,,,,
7366,09/04/2012,05:15:00,17.034,,,,,
7367,09/04/2012,05:30:00,16.939,,,,,
7368,09/04/2012,05:45:00,16.844,,,,,
7369,09/04/2012,06:00:00,16.749,,,,,
7370,09/04/2012,06:15:00,16.677,,,,,
7371,09/04/2012,06:30:00,16.606,,,,,
7372,09/04/2012,06:45:00,16.534,,,,,
7373,09/04/2012,07:00:00,16.487,,,,,
7374,09/04/2012,07:15:00,16.463,,,,,
7375,09/04/2012,07:30:00,16.439,,,,,
7376,09/04/2012,07:45:00,16.511,,,,,
7377,09/04/2012,08:00:00,16.654,,,,,
7378,09/04/2012,08:15:00,16.820,,,,,
7379,09/04/2012,08:30:00,16.987,,,,,
7380,09/04/2012,08:45:00,17.177,,,,,
7381,09/04/2012,09:00:00,17.439,,,,,
7382,09/04/2012,09:15:00,17.772,,,,,
7383,09/04/2012,09:30:00,18.295,,,,,
7384,09/04/2012,09:45:00,18.961,,,,,
7385,09/04/2012,10:00:00,19.746,,,,,
7386,09/04/2012,10:15:00,20.579,,,,,
7387,09/04/2012,10:30:00,21.366,,,,,
7388,09/04/2012,10:45:00,22.178,,,,,
7389,09/04/2012,11:00:00,23.064,,,,,
7390,09/04/2012,11:15:00,23.761,,,,,
7391,09/04/2012,11:30:00,25.113,,,,,
7392,09/04/2012,11:45:00,26.598,,,,,
7393,09/04/2012,12:00:00,27.850,,,,,
7394,09/04/2012,12:15:00,28.816,,,,,
7395,09/04/2012,12:30:00,29.290,,,,,
7396,09/04/2012,12:45:00,29.690,,,,,
7397,09/04/2012,13:00:00,30.016,,,,,
7398,09/04/2012,13:15:00,30.293,,,,,
7399,09/04/2012,13:30:00,31.128,,,,,
7400,09/04/2012,13:45:00,31.382,,,,,
7401,09/04/2012,14:00:00,32.227,,,,,
7402,09/04/2012,14:15:00,33.495,,,,,
7403,09/04/2012,14:30:00,33.992,,,,,
7404,09/04/2012,14:45:00,33.652,,,,,
7405,09/04/2012,15:00:00,33.887,,,,,
7406,09/04/2012,15:15:00,35.128,,,,,
7407,09/04/2012,15:30:00,37.178,,,,,
7408,09/04/2012,15:45:00,36.878,,,,,
7409,09/04/2012,16:00:00,37.042,,,,,
7410,09/04/2012,16:15:00,40.228,,,,,
7411,09/04/2012,16:30:00,43.223,,,,,
7412,09/04/2012,16:45:00,39.262,,,,,
7413,09/04/2012,17:00:00,35.689,,,,,
7414,09/04/2012,17:15:00,33.626,,,,,
7415,09/04/2012,17:30:00,32.253,,,,,
7416,09/04/2012,17:45:00,31.306,,,,,
7417,09/04/2012,18:00:00,30.748,,,,,
7418,09/04/2012,18:15:00,30.318,,,,,
7419,09/04/2012,18:30:00,29.590,,,,,
7420,09/04/2012,18:45:00,28.692,,,,,
7421,09/04/2012,19:00:00,27.875,,,,,
7422,09/04/2012,19:15:00,27.161,,,,,
7423,09/04/2012,19:30:00,26.524,,,,,
7424,09/04/2012,19:45:00,25.963,,,,,
7425,09/04/2012,20:00:00,25.477,,,,,
7426,09/04/2012,20:15:00,25.040,,,,,
7427,09/04/2012,20:30:00,24.653,,,,,
7428,09/04/2012,20:45:00,24.315,,,,,
7429,09/04/2012,21:00:00,24.026,,,,,
7430,09/04/2012,21:15:00,23.785,,,,,
7431,09/04/2012,21:30:00,23.545,,,,,
7432,09/04/2012,21:45:00,23.352,,,,,
7433,09/04/2012,22:00:00,23.136,,,,,
7434,09/04/2012,22:15:00,22.872,,,,,
7435,09/04/2012,22:30:00,22.585,,,,,
7436,09/04/2012,22:45:00,22.345,,,,,
7437,09/04/2012,23:00:00,22.130,,,,,
7438,09/04/2012,23:15:00,21.915,,,,,
7439,09/04/2012,23:30:00,21.724,,,,,
7440,09/04/2012,23:45:00,21.604,,,,,
7441,09/05/2012,00:00:00,21.485,,,,,
7442,09/05/2012,00:15:00,21.342,,,,,
7443,09/05/2012,00:30:00,21.223,,,,,
7444,09/05/2012,00:45:00,21.199,,,,,
7445,09/05/2012,01:00:00,21.056,,,,,
7446,09/05/2012,01:15:00,20.936,,,,,
7447,09/05/2012,01:30:00,20.793,,,,,
7448,09/05/2012,01:45:00,20.650,,,,,
7449,09/05/2012,02:00:00,20.484,,,,,
7450,09/05/2012,02:15:00,20.246,,,,,
7451,09/05/2012,02:30:00,20.103,,,,,
7452,09/05/2012,02:45:00,19.936,,,,,
7453,09/05/2012,03:00:00,19.770,,,,,
7454,09/05/2012,03:15:00,19.698,,,,,
7455,09/05/2012,03:30:00,19.674,,,,,
7456,09/05/2012,03:45:00,19.674,,,,,
7457,09/05/2012,04:00:00,19.627,,,,,
7458,09/05/2012,04:15:00,19.627,,,,,
7459,09/05/2012,04:30:00,19.508,,,,,
7460,09/05/2012,04:45:00,19.460,,,,,
7461,09/05/2012,05:00:00,19.389,,,,,
7462,09/05/2012,05:15:00,19.294,,,,,
7463,09/05/2012,05:30:00,19.246,,,,,
7464,09/05/2012,05:45:00,19.246,,,,,
7465,09/05/2012,06:00:00,19.199,,,,,
7466,09/05/2012,06:15:00,19.222,,,,,
7467,09/05/2012,06:30:00,19.246,,,,,
7468,09/05/2012,06:45:00,19.270,,,,,
7469,09/05/2012,07:00:00,19.294,,,,,
7470,09/05/2012,07:15:00,19.436,,,,,
7471,09/05/2012,07:30:00,19.579,,,,,
7472,09/05/2012,07:45:00,19.722,,,,,
7473,09/05/2012,08:00:00,19.770,,,,,
7474,09/05/2012,08:15:00,19.912,,,,,
7475,09/05/2012,08:30:00,20.246,,,,,
7476,09/05/2012,08:45:00,20.650,,,,,
7477,09/05/2012,09:00:00,21.056,,,,,
7478,09/05/2012,09:15:00,21.366,,,,,
7479,09/05/2012,09:30:00,21.724,,,,,
7480,09/05/2012,09:45:00,22.034,,,,,
7481,09/05/2012,10:00:00,22.489,,,,,
7482,09/05/2012,10:15:00,23.112,,,,,
7483,09/05/2012,10:30:00,23.761,,,,,
7484,09/05/2012,10:45:00,24.460,,,,,
7485,09/05/2012,11:00:00,25.210,,,,,
7486,09/05/2012,11:15:00,26.036,,,,,
7487,09/05/2012,11:30:00,26.891,,,,,
7488,09/05/2012,11:45:00,27.850,,,,,
7489,09/05/2012,12:00:00,28.816,,,,,
7490,09/05/2012,12:15:00,29.665,,,,,
7491,09/05/2012,12:30:00,29.991,,,,,
7492,09/05/2012,12:45:00,30.268,,,,,
7493,09/05/2012,13:00:00,30.444,,,,,
7494,09/05/2012,13:15:00,30.798,,,,,
7495,09/05/2012,13:30:00,31.586,,,,,
7496,09/05/2012,13:45:00,31.842,,,,,
7497,09/05/2012,14:00:00,32.433,,,,,
7498,09/05/2012,14:15:00,34.202,,,,,
7499,09/05/2012,14:30:00,35.022,,,,,
7500,09/05/2012,14:45:00,34.545,,,,,
7501,09/05/2012,15:00:00,34.572,,,,,
7502,09/05/2012,15:15:00,36.012,,,,,
7503,09/05/2012,15:30:00,37.480,,,,,
7504,09/05/2012,15:45:00,36.824,,,,,
7505,09/05/2012,16:00:00,37.563,,,,,
7506,09/05/2012,16:15:00,39.971,,,,,
7507,09/05/2012,16:30:00,42.416,,,,,
7508,09/05/2012,16:45:00,39.177,,,,,
7509,09/05/2012,17:00:00,36.092,,,,,
7510,09/05/2012,17:15:00,33.992,,,,,
7511,09/05/2012,17:30:00,32.355,,,,,
7512,09/05/2012,17:45:00,31.433,,,,,
7513,09/05/2012,18:00:00,30.824,,,,,
7514,09/05/2012,18:15:00,30.394,,,,,
7515,09/05/2012,18:30:00,30.117,,,,,
7516,09/05/2012,18:45:00,29.865,,,,,
7517,09/05/2012,19:00:00,29.690,,,,,
7518,09/05/2012,19:15:00,29.340,,,,,
7519,09/05/2012,19:30:00,28.816,,,,,
7520,09/05/2012,19:45:00,28.221,,,,,
7521,09/05/2012,20:00:00,27.407,,,,,
7522,09/05/2012,20:15:00,25.817,,,,,
7523,09/05/2012,20:30:00,24.750,,,,,
7524,09/05/2012,20:45:00,24.026,,,,,
7525,09/05/2012,21:00:00,23.569,,,,,
7526,09/05/2012,21:15:00,23.352,,,,,
7527,09/05/2012,21:30:00,23.448,,,,,
7528,09/05/2012,21:45:00,23.713,,,,,
7529,09/05/2012,22:00:00,23.881,,,,,
7530,09/05/2012,22:15:00,23.978,,,,,
7531,09/05/2012,22:30:00,24.002,,,,,
7532,09/05/2012,22:45:00,23.978,,,,,
7533,09/05/2012,23:00:00,23.905,,,,,
7534,09/05/2012,23:15:00,23.761,,,,,
7535,09/05/2012,23:30:00,23.641,,,,,
7536,09/05/2012,23:45:00,23.472,,,,,
7537,09/06/2012,00:00:00,23.232,,,,,
7538,09/06/2012,00:15:00,23.088,,,,,
7539,09/06/2012,00:30:00,22.968,,,,,
7540,09/06/2012,00:45:00,22.848,,,,,
7541,09/06/2012,01:00:00,22.705,,,,,
7542,09/06/2012,01:15:00,22.513,,,,,
7543,09/06/2012,01:30:00,22.369,,,,,
7544,09/06/2012,01:45:00,22.250,,,,,
7545,09/06/2012,02:00:00,22.226,,,,,
7546,09/06/2012,02:15:00,22.250,,,,,
7547,09/06/2012,02:30:00,22.274,,,,,
7548,09/06/2012,02:45:00,22.298,,,,,
7549,09/06/2012,03:00:00,22.321,,,,,
7550,09/06/2012,03:15:00,22.298,,,,,
7551,09/06/2012,03:30:00,22.202,,,,,
7552,09/06/2012,03:45:00,22.106,,,,,
7553,09/06/2012,04:00:00,22.034,,,,,
7554,09/06/2012,04:15:00,21.891,,,,,
7555,09/06/2012,04:30:00,21.724,,,,,
7556,09/06/2012,04:45:00,21.533,,,,,
7557,09/06/2012,05:00:00,21.342,,,,,
7558,09/06/2012,05:15:00,21.151,,,,,
7559,09/06/2012,05:30:00,20.960,,,,,
7560,09/06/2012,05:45:00,20.746,,,,,
7561,09/06/2012,06:00:00,20.579,,,,,
7562,09/06/2012,06:15:00,20.365,,,,,
7563,09/06/2012,06:30:00,20.198,,,,,
7564,09/06/2012,06:45:00,20.031,,,,,
7565,09/06/2012,07:00:00,19.912,,,,,
7566,09/06/2012,07:15:00,19.817,,,,,
7567,09/06/2012,07:30:00,19.793,,,,,
7568,09/06/2012,07:45:00,19.888,,,,,
7569,09/06/2012,08:00:00,20.007,,,,,
7570,09/06/2012,08:15:00,20.103,,,,,
7571,09/06/2012,08:30:00,20.341,,,,,
7572,09/06/2012,08:45:00,20.746,,,,,
7573,09/06/2012,09:00:00,21.175,,,,,
7574,09/06/2012,09:15:00,21.700,,,,,
7575,09/06/2012,09:30:00,22.154,,,,,
7576,09/06/2012,09:45:00,22.561,,,,,
7577,09/06/2012,10:00:00,23.088,,,,,
7578,09/06/2012,10:15:00,23.713,,,,,
7579,09/06/2012,10:30:00,24.315,,,,,
7580,09/06/2012,10:45:00,25.065,,,,,
7581,09/06/2012,11:00:00,25.477,,,,,
7582,09/06/2012,11:15:00,25.866,,,,,
7583,09/06/2012,11:30:00,25.987,,,,,
7584,09/06/2012,11:45:00,26.207,,,,,
7585,09/06/2012,12:00:00,26.549,,,,,
7586,09/06/2012,12:15:00,27.186,,,,,
7587,09/06/2012,12:30:00,27.579,,,,,
7588,09/06/2012,12:45:00,28.270,,,,,
7589,09/06/2012,13:00:00,28.891,,,,,
7590,09/06/2012,13:15:00,29.315,,,,,
7591,09/06/2012,13:30:00,30.293,,,,,
7592,09/06/2012,13:45:00,30.748,,,,,
7593,09/06/2012,14:00:00,31.357,,,,,
7594,09/06/2012,14:15:00,32.124,,,,,
7595,09/06/2012,14:30:00,32.175,,,,,
7596,09/06/2012,14:45:00,31.689,,,,,
7597,09/06/2012,15:00:00,30.697,,,,,
7598,09/06/2012,15:15:00,30.117,,,,,
7599,09/06/2012,15:30:00,21.867,,,,,
7600,09/06/2012,15:45:00,21.056,,,,,
7601,09/06/2012,16:00:00,20.913,,,,,
7602,09/06/2012,16:15:00,20.913,,,,,
7603,09/06/2012,16:30:00,20.913,,,,,
7604,09/06/2012,16:45:00,20.793,,,,,
7605,09/06/2012,17:00:00,20.722,,,,,
7606,09/06/2012,17:15:00,20.650,,,,,
7607,09/06/2012,17:30:00,20.627,,,,,
7608,09/06/2012,17:45:00,20.603,,,,,
7609,09/06/2012,18:00:00,20.555,,,,,
7610,09/06/2012,18:15:00,20.507,,,,,
7611,09/06/2012,18:30:00,20.484,,,,,
7612,09/06/2012,18:45:00,20.436,,,,,
7613,09/06/2012,19:00:00,20.388,,,,,
7614,09/06/2012,19:15:00,20.341,,,,,
7615,09/06/2012,19:30:00,20.317,,,,,
7616,09/06/2012,19:45:00,20.269,,,,,
7617,09/06/2012,20:00:00,20.222,,,,,
7618,09/06/2012,20:15:00,20.126,,,,,
7619,09/06/2012,20:30:00,20.031,,,,,
7620,09/06/2012,20:45:00,19.936,,,,,
7621,09/06/2012,21:00:00,19.865,,,,,
7622,09/06/2012,21:15:00,19.793,,,,,
7623,09/06/2012,21:30:00,19.722,,,,,
7624,09/06/2012,21:45:00,19.627,,,,,
7625,09/06/2012,22:00:00,19.579,,,,,
7626,09/06/2012,22:15:00,19.484,,,,,
7627,09/06/2012,22:30:00,19.413,,,,,
7628,09/06/2012,22:45:00,19.318,,,,,
7629,09/06/2012,23:00:00,19.222,,,,,
7630,09/06/2012,23:15:00,19.127,,,,,
7631,09/06/2012,23:30:00,19.032,,,,,
7632,09/06/2012,23:45:00,18.913,,,,,
7633,09/07/2012,00:00:00,18.818,,,,,
7634,09/07/2012,00:15:00,18.699,,,,,
7635,09/07/2012,00:30:00,18.628,,,,,
7636,09/07/2012,00:45:00,18.557,,,,,
7637,09/07/2012,01:00:00,18.485,,,,,
7638,09/07/2012,01:15:00,18.438,,,,,
7639,09/07/2012,01:30:00,18.390,,,,,
7640,09/07/2012,01:45:00,18.343,,,,,
7641,09/07/2012,02:00:00,18.295,,,,,
7642,09/07/2012,02:15:00,18.271,,,,,
7643,09/07/2012,02:30:00,18.247,,,,,
7644,09/07/2012,02:45:00,18.200,,,,,
7645,09/07/2012,03:00:00,18.176,,,,,
7646,09/07/2012,03:15:00,18.152,,,,,
7647,09/07/2012,03:30:00,18.152,,,,,
7648,09/07/2012,03:45:00,18.129,,,,,
7649,09/07/2012,04:00:00,18.105,,,,,
7650,09/07/2012,04:15:00,18.081,,,,,
7651,09/07/2012,04:30:00,18.057,,,,,
7652,09/07/2012,04:45:00,18.057,,,,,
7653,09/07/2012,05:00:00,18.033,,,,,
7654,09/07/2012,05:15:00,18.010,,,,,
7655,09/07/2012,05:30:00,18.010,,,,,
7656,09/07/2012,05:45:00,17.986,,,,,
7657,09/07/2012,06:00:00,17.962,,,,,
7658,09/07/2012,06:15:00,17.962,,,,,
7659,09/07/2012,06:30:00,17.938,,,,,
7660,09/07/2012,06:45:00,17.915,,,,,
7661,09/07/2012,07:00:00,17.915,,,,,
7662,09/07/2012,07:15:00,17.867,,,,,
7663,09/07/2012,07:30:00,17.867,,,,,
7664,09/07/2012,07:45:00,17.843,,,,,
